,total_price
37234,11239380.121850202
37235,7997007.434906446
37236,1979828.2588937862
37237,22980611.31926081
37238,13358134.2632975
37239,1341318.8044798924
37240,5152761.110618505
37241,13358165.75445167
37242,1796452.0
37243,12996452.0
37244,3900503.835490426
37245,4304371.181288745
37246,3903872.122621206
37247,1341677.8463182712
37248,11815402.03862225
37249,1349012.851861669
37250,3137038.308117732
37251,4721935.399593904
37252,762137.424949238
37253,6285325.048438437
37254,1352104.2138650408
37255,1796452.0
37256,728556.7143434868
37257,4603662.709734674
37258,3742898.108430241
37259,1917939.7286812125
37260,3900503.835490426
37261,4727939.214367563
37262,15469972.474345835
37263,7996131.480594058
37264,8510295.87633061
37265,3900503.835490426
37266,10116885.458271872
37267,7493026.53878188
37268,14463123.65108947
37269,2169657.9114251616
37270,5216834.764980738
37271,15661306.453529825
37272,12401164.204718307
37273,19443269.91881453
37274,4486438.7039421
37275,6521007.320336757
37276,1478070.1178494631
37277,8510295.87633061
37278,628084.0394387007
37279,11239323.003502667
37280,1164928.4524602015
37281,4100696.485172515
37282,3135852.918594345
37283,4141214.758392068
37284,3845477.86257284
37285,2332661.354053844
37286,22257310.098484293
37287,17551031.799004067
37288,7001229.733328252
37289,17335207.26088199
37290,23301241.84799472
37291,1506049.4841162537
37292,7294939.302968969
37293,17418405.56080507
37294,14838002.464346325
37295,20834281.34322309
37296,35437435.33184874
37297,58569048.31025504
37298,2568016.884206207
37299,8200483.484195949
37300,13176996.190732645
37301,22548762.67679084
37302,6521016.80717211
37303,2105640.3092036783
37304,538458.2572526999
37305,15469985.20227355
37306,2247344.9567386005
37307,1917940.3434982956
37308,7493026.53878188
37309,9035286.764831843
37310,4142103.164918215
37311,1619870.4205636794
37312,2776225.696025171
37313,9035286.764831843
37314,17418385.6893393
37315,16304697.86974013
37316,987021.4150420949
37317,7001229.733328252
37318,8510295.87633061
37319,21684286.69780052
37320,6521007.320336757
37321,3510814.68383531
37322,4304371.181288745
37323,2432788.3110235813
37324,5596458.300001225
37325,109880179.14309084
37326,1163791.77484646
37327,2299706.6208198383
37328,2299742.7706121868
37329,24153836.665275965
37330,1184156.4092237311
37331,19443269.91881453
37332,7996131.480594058
37333,8200483.484195949
37334,1163799.892394385
37335,6521007.320336757
37336,6521007.320336757
37337,25196507.50002053
37338,4978888.952467443
37339,29038695.32467917
37340,9120275.198607197
37341,2042356.2020648115
37342,762142.5161256994
37343,5777448.326821941
37344,1562555.9491927398
37345,2432519.97749979
37346,1083762.5431583691
37347,1629030.682104945
37348,13601123.897890566
37349,12997011.204071656
37350,3135839.6913398136
37351,9571231.451258857
37352,20834326.37123076
37353,18084995.81999832
37354,7996131.480594058
37355,12996452.0
37356,4304371.181288745
37357,6426376.5581307
37358,1395424.4293321124
37359,987029.4788638368
37360,38715341.06757306
37361,538458.2572526999
37362,4553294.89365591
37363,2602309.0515579
37364,1341318.8044798924
37365,6285325.048438437
37366,2266928.99818182
37367,27171591.09154925
37368,3587593.4007675936
37369,2432519.97749979
37370,4721958.309872947
37371,37252153.31572198
37372,20134731.765315764
37373,9280459.05068235
37374,1713191.3447787922
37375,2432519.97749979
37376,3359026.900298805
37377,762166.2751511338
37378,3900503.835490426
37379,30626125.01828924
37380,7996242.371952048
37381,14838002.464346325
37382,20134731.765315764
37383,15469958.473629424
37384,849077.4668644185
37385,5152761.110618505
37386,987027.1071487135
37387,7996131.480594058
37388,4060377.465119637
37389,5152788.224569538
37390,5596529.4001849005
37391,10673092.682967037
37392,13601121.4606786
37393,4721935.399593904
37394,1796457.4000030374
37395,31916324.00478589
37396,11676253.865886016
37397,50793251.26803327
37398,4721935.399593904
37399,20834281.34322309
37400,3742898.108430241
37401,9141564.63204662
37402,2602304.239851816
37403,10673092.682967037
37404,1796452.0
37405,60570287.39249432
37406,8510295.87633061
37407,7211299.898208485
37408,2105640.3092036783
37409,2247378.84870708
37410,703792.3591278738
37411,1796453.20000015
37412,11011639.469480127
37413,3510814.68383531
37414,4469778.573057575
37415,2846862.8421275374
37416,4304371.181288745
37417,22257277.00723851
37418,22257277.00723851
37419,60570287.39249432
37420,762141.243330152
37421,5240482.134723621
37422,3209630.4655411188
37423,10116885.458271872
37424,11815764.551748507
37425,1713191.3447787922
37426,16760287.600503678
37427,3510816.213541282
37428,7001285.143736424
37429,3742898.108430241
37430,2201890.854714848
37431,639757.76355378
37432,2533925.2951432173
37433,1631454.428416796
37434,2332655.4079178884
37435,7493548.913419116
37436,1796476.0000599998
37437,3980159.176830681
37438,33059805.45030997
37439,57181620.94771832
37440,12996702.800819015
37441,7001229.733328252
37442,85134576.53780693
37443,4721935.399593904
37444,9570885.316206373
37445,2776180.6679028864
37446,7001232.649661778
37447,4486468.7116561
37448,7493080.268169424
37449,11815402.03862225
37450,7493038.478634383
37451,4721935.399593904
37452,10681413.733439844
37453,12996452.0
37454,5732012.947185027
37455,2010980.864471436
37456,21399681.942629024
37457,70907221.33544913
37458,1619870.4205636794
37459,10785542.612512482
37460,7001229.733328252
37461,2677184.9567428045
37462,3135839.6913398136
37463,4021139.200767095
37464,10673092.682967037
37465,100205851.55824152
37466,12638154.320443155
37467,7001229.733328252
37468,9570885.316206373
37469,1506032.0853708796
37470,2234323.4385358067
37471,6332245.069838436
37472,5240482.134723621
37473,5598851.577680129
37474,6807736.29278306
37475,2432519.97749979
37476,7001229.733328252
37477,4020203.815029584
37478,5007793.155462185
37479,3209634.1702688923
37480,11815402.03862225
37481,1648830.630946507
37482,12996452.0
37483,940066.6615046049
37484,2432519.97749979
37485,1506032.0853708796
37486,3900503.835490426
37487,5373025.359860439
37488,6904250.446584392
37489,3900503.835490426
37490,1796452.0
37491,2846864.26198808
37492,35555114.305013746
37493,33059805.45030997
37494,15026653.785545602
37495,7996556.736548223
37496,2169632.174236504
37497,4849876.193059362
37498,14838002.464346325
37499,1796473.0000459373
37500,3510814.68383531
37501,4060377.465119637
37502,21541826.20613656
37503,22980547.329856746
37504,2234326.690459181
37505,3348275.7283294736
37506,20134731.765315764
37507,3284028.594289278
37508,16760316.369256388
37509,5596452.0
37510,119091024.05267183
37511,10227316.369534662
37512,2568018.2524168487
37513,33884803.10242114
37514,1917939.7286812125
37515,1341346.71072162
37516,18084995.81999832
37517,4978865.616574794
37518,11011639.469480127
37519,19443269.91881453
37520,10449403.629499653
37521,2776180.6679028864
37522,11815402.03862225
37523,8303336.775230174
37524,4020198.199736588
37525,16239962.83771878
37526,2105643.491185077
37527,1948771.8908875056
37528,9035286.764831843
37529,1979785.956386184
37530,2568055.1942036324
37531,4020198.199736588
37532,4721938.793706878
37533,987021.4150420949
37534,1422753.3495874496
37535,2568017.568311495
37536,53665461.71590927
37537,36400319.19675123
37538,6052645.302820528
37539,3284027.1003012056
37540,1450310.0461918327
37541,1797190.656823123
37542,5868689.653695409
37543,4304371.181288745
37544,1506032.0853708796
37545,4721935.399593904
37546,29828866.68392341
37547,1689888.5316036926
37548,1796463.4000135376
37549,4020198.199736588
37550,19718916.755260654
37551,1235682.4845413263
37552,5152761.110618505
37553,5240592.106710467
37554,2622955.261897663
37555,2990101.9422798124
37556,1918018.425862685
37557,6332245.069838436
37558,2932519.2779351324
37559,10338154.026780317
37560,7996142.671441208
37561,11011639.469480127
37562,762153.5470604284
37563,256558071.5923251
37564,23711553.53071851
37565,25950189.5928233
37566,2432532.0522777354
37567,9035337.676568964
37568,22257277.00723851
37569,2169632.174236504
37570,39846924.88494804
37571,9570890.724533806
37572,4020207.8259548363
37573,3209629.724595746
37574,2432519.97749979
37575,2105646.0367714697
37576,3135861.7367750555
37577,2776305.199443209
37578,33059805.45030997
37579,16760267.98545456
37580,3900503.835490426
37581,7642782.304250545
37582,7098671.932746275
37583,3680498.1994640655
37584,2929055.215569879
37585,1979785.956386184
37586,1235682.4845413263
37587,916982.388911008
37588,4020211.0346960477
37589,17684016.724683654
37590,29828866.68392341
37591,18084995.81999832
37592,50793071.01789007
37593,1163791.77484646
37594,7793548.813915169
37595,24450214.59469858
37596,18868762.10025273
37597,10282684.448243497
37598,3434624.32401242
37599,15469958.473629424
37600,5417455.734915347
37601,1235689.759163205
37602,3359026.900298805
37603,3247677.6134909107
37604,4206176.539167248
37605,5240482.134723621
37606,9570889.642868236
37607,20343751.69499635
37608,1562555.9491927398
37609,64639605.24376981
37610,57576892.91848719
37611,4020198.199736588
37612,10449477.183339046
37613,1417266.547750804
37614,15292114.497552067
37615,13601115.367649335
37616,2918168.993521668
37617,6759665.86899567
37618,5196557.498886999
37619,1826554.6116810408
37620,6426376.5581307
37621,492897.61052577593
37622,5732012.947185027
37623,9570885.316206373
37624,12519464.618674055
37625,16110753.74402886
37626,1235700.1515096198
37627,8510322.896337844
37628,15292246.352354862
37629,6521776.71809049
37630,10449414.774009468
37631,7001229.733328252
37632,2247344.9567386005
37633,6521007.320336757
37634,93629547.35307328
37635,16760355.599400565
37636,20134731.765315764
37637,18084995.81999832
37638,6521007.320336757
37639,4721935.399593904
37640,81774635.3580523
37641,7996272.892601515
37642,2432519.97749979
37643,7996158.949046613
37644,18759991.533181705
37645,5240482.134723621
37646,10673092.682967037
37647,50792894.56269407
37648,7493026.53878188
37649,20135004.410320904
37650,1619870.4205636794
37651,2299706.6208198383
37652,2432519.97749979
37653,1184156.4092237311
37654,33059805.45030997
37655,8510295.87633061
37656,2776184.8892782214
37657,3209629.724595746
37658,5596452.0
37659,11815402.03862225
37660,13845584.617179833
37661,12283342.506922405
37662,18086325.402487602
37663,2776180.6679028864
37664,2990101.9422798124
37665,762148.0315841014
37666,18759991.533181705
37667,2105640.3092036783
37668,1534194.501380591
37669,4307427.852108493
37670,46787746.9779162
37671,2247391.232357516
37672,5732012.947185027
37673,13358134.2632975
37674,4304392.542487002
37675,4141154.7771430383
37676,4721960.855461892
37677,45209239.61728273
37678,1466941.7795732163
37679,456079.34832833
37680,871452.0
37681,14838125.453542408
37682,29038718.92288147
37683,2169645.6862465963
37684,12757203.569870332
37685,14215011.127100045
37686,11468616.739995047
37687,11239323.003502667
37688,7996131.480594058
37689,34716592.71987545
37690,1506032.0853708796
37691,1796452.0
37692,1108692.4729157155
37693,3510940.8853691574
37694,849077.4668644185
37695,858010.063253743
37696,1887300.3277123016
37697,3510837.629449597
37698,6521007.320336757
37699,4060387.124937324
37700,6052645.302820528
37701,35555114.305013746
37702,1796452.0
37703,32241654.44904064
37704,6052645.302820528
37705,7493026.53878188
37706,8510295.87633061
37707,1619870.4205636794
37708,52702070.74694936
37709,20134731.765315764
37710,14650157.92616302
37711,5240509.407701835
37712,4849809.390100185
37713,4304371.181288745
37714,3900503.835490426
37715,1648820.7548277813
37716,130100262.5676658
37717,3742898.108430241
37718,4141154.7771430383
37719,3790190.4107999513
37720,7200005.850694492
37721,7996131.480594058
37722,5868689.653695409
37723,2105662.583110596
37724,3135839.6913398136
37725,18084995.81999832
37726,2636755.259842924
37727,4807127.110627195
37728,6052645.302820528
37729,3587593.4007675936
37730,595258.1698370731
37731,2568016.884206207
37732,2432546.810369185
37733,7996166.070502539
37734,4721935.399593904
37735,38110641.29540321
37736,5065988.464982881
37737,1979790.3110406403
37738,2365774.4748755083
37739,3782085.1379548577
37740,1979785.956386184
37741,7493026.53878188
37742,33059936.90381141
37743,2105640.3092036783
37744,691567.6228599538
37745,6521007.320336757
37746,7743181.42406179
37747,2332655.4079178884
37748,4304371.181288745
37749,18111835.34281463
37750,21541826.20613656
37751,1979785.956386184
37752,12996452.0
37753,50451790.94264042
37754,9570885.316206373
37755,5065603.27782667
37756,5328714.658905913
37757,3321452.0
37758,11815402.03862225
37759,1235682.4845413263
37760,1368256.1645257964
37761,6052645.302820528
37762,1918385.490274884
37763,12401177.196833605
37764,3062662.0411519045
37765,3396751.204761955
37766,5596452.0
37767,34716591.04954614
37768,2432546.810369185
37769,1111426.7384317731
37770,7996131.480594058
37771,41609010.48169731
37772,5596452.0
37773,1506033.7691170643
37774,3510814.68383531
37775,3138985.396987044
37776,1691356.4620680625
37777,97834149.63774644
37778,1108560.632130568
37779,18759991.533181705
37780,2432530.039813235
37781,6219870.404859486
37782,13176873.218126938
37783,14215011.127100045
37784,2365774.4748755083
37785,3135839.6913398136
37786,14838002.464346325
37787,6807750.7349141985
37788,7996131.480594058
37789,9035286.764831843
37790,28255675.08261581
37791,3900572.096083909
37792,40724775.429424025
37793,1979785.956386184
37794,612660.9379146008
37795,7001229.733328252
37796,894076.5408527426
37797,20834281.34322309
37798,5614461.996299379
37799,10785542.612512482
37800,6052660.097420365
37801,4060377.465119637
37802,5240482.134723621
37803,12996452.0
37804,6711747.011924357
37805,12165707.615952065
37806,6145354.419774593
37807,25196452.0
37808,9035286.764831843
37809,1288074.6454228587
37810,11815402.03862225
37811,2918168.993521668
37812,2106066.07401991
37813,33059805.45030997
37814,5596452.0
37815,8129146.708130086
37816,6332222.530259423
37817,4603692.147243558
37818,14587985.003803033
37819,25196452.0
37820,10841917.46657308
37821,5284534.644769048
37822,14215011.127100045
37823,18488993.64953575
37824,6285325.048438437
37825,2990101.9422798124
37826,4721937.945178555
37827,6071148.274702207
37828,1979785.956386184
37829,15469977.565516494
37830,3789965.6839745673
37831,3284027.1003012056
37832,2568021.672944604
37833,2432519.97749979
37834,6807736.29278306
37835,6285330.6689375015
37836,4721935.399593904
37837,386143339.5376507
37838,1979785.956386184
37839,2928958.394921865
37840,2896715.7890186505
37841,1341318.8044798924
37842,3900503.835490426
37843,1395401.5402226066
37844,3900503.835490426
37845,2299706.6208198383
37846,3172658.4780522212
37847,2776180.6679028864
37848,2247344.9567386005
37849,6052645.302820528
37850,3735545.426514803
37851,6238547.662930205
37852,3664956.0002860017
37853,13601115.367649335
37854,355958.2381225261
37855,6521007.320336757
